agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,_source_row_number
AGT0000628,EMP00457,Sneha Das,VND0000012,FIELD,SUSPENDED,2024-02-11 03:13:30,2025-03-26 07:44:23,3370
AGT0000709,EMP00525,Vikram Shah,VND0000013,T2,ACTIVE,2024-07-28 09:19:59,2025-06-26 15:05:58,3371
AGT0000281,EMP00894,Neha Singh,VND0000008,T3,ACTIVE,2025-06-25 00:07:52,2026-01-08 07:07:02,3372
AGT0000661,EMP00004,Vikram Shah,VND0000011,DIGITAL,ACTIVE,2024-10-05 19:04:41,2026-04-02 04:27:52,3373
AGT0000136,EMP00722,Rohan Patel,VND0000008,T1,INACTIVE,2024-12-26 22:13:44,2025-05-21 13:51:23,3374
AGT0000942,EMP00856,Amit Kumar,VND0000002,FIELD,ACTIVE,2025-11-10 20:34:04,2026-01-16 00:28:27,3375
AGT0000691,EMP00998,Vikram Shah,VND0000011,T2,ACTIVE,2024-06-06 10:30:43,2026-07-02 00:03:25,3376
AGT0000739,EMP00711,Pooja Nair,VND0000013,T1,INACTIVE,2025-04-22 02:19:10,2025-03-03 07:55:42,3377
AGT0000769,EMP00556,Amit Kumar,VND0000013,DIGITAL,INACTIVE,2024-10-10 21:53:26,2025-01-19 01:50:23,3378
AGT0000219,EMP00543,Priya Mehta,VND0000013,FIELD,ACTIVE,2025-11-17 18:34:34,2026-06-11 12:40:31,3379
AGT0000396,EMP00834,Ananya Rao,VND0000001,FIELD,INACTIVE,2024-02-14 04:24:59,2026-01-16 23:41:55,3380
AGT0000850,EMP00655,Rahul Verma,VND0000004,T3,ACTIVE,2024-07-06 17:19:54,2026-01-25 03:14:08,3381
AGT0000376,EMP00320,Ananya Rao,VND0000005,FIELD,ACTIVE,2024-08-12 17:22:57,2025-04-27 16:34:20,3382
AGT0000489,EMP00978,Pooja Nair,VND0000004,T1,ACTIVE,2024-07-04 09:24:51,2025-05-18 15:11:18,3383
AGT0000559,EMP00294,Rohan Patel,VND0000003,DIGITAL,INACTIVE,2025-06-01 16:55:26,2025-12-31 22:39:35,3384
AGT0000085,EMP00120,Pooja Nair,VND0000012,T1,SUSPENDED,2025-02-18 02:23:08,2025-12-10 04:31:21,3385
AGT0000771,EMP00637,Rahul Verma,VND0000006,T1,ACTIVE,2024-10-09 20:50:24,2025-02-17 23:12:57,3386
AGT0000183,EMP00068,Aarav Sharma,VND0000005,T1,ACTIVE,2025-06-08 21:26:15,2026-07-24 22:15:12,3387
AGT0000938,EMP01079,Priya Mehta,VND0000003,T1,SUSPENDED,2025-06-30 08:15:45,2026-03-13 08:38:55,3388
AGT0000656,EMP01024,Amit Kumar,VND0000003,DIGITAL,SUSPENDED,2024-04-08 11:52:58,2025-07-10 03:22:54,3389
AGT0000148,EMP00605,Vikram Shah,VND0000004,T3,ACTIVE,2024-02-12 10:51:29,2025-08-25 22:49:58,3390
AGT0000597,EMP00739,Vikram Shah,VND0000004,T1,SUSPENDED,2024-10-11 05:18:27,2025-12-01 09:30:02,3391
AGT0000539,EMP00586,Pooja Nair,VND0000004,DIGITAL,SUSPENDED,2024-10-09 15:21:53,2025-05-15 03:37:43,3392
AGT0000285,EMP01083,Rahul Verma,VND0000009,T1,SUSPENDED,2024-10-15 08:25:43,2025-08-13 08:04:54,3393
AGT0000583,EMP00518,Aarav Sharma,VND0000004,T3,SUSPENDED,2025-04-11 00:18:07,2025-06-18 16:33:57,3394
AGT0000460,EMP00468,Sneha Das,VND0000009,DIGITAL,ACTIVE,2024-04-18 14:14:10,2025-06-24 22:06:17,3395
AGT0000253,EMP00843,Neha Singh,VND0000002,T1,SUSPENDED,2025-07-31 22:17:19,2026-02-18 03:40:48,3396
AGT0000343,EMP00528,Rahul Verma,VND0000003,T2,ACTIVE,2025-05-25 20:35:10,2025-09-05 21:20:09,3397
AGT0000391,EMP00347,Priya Mehta,VND0000014,DIGITAL,INACTIVE,2025-09-17 18:41:52,2026-05-11 21:40:53,3398
AGT0000068,EMP00723,Neha Singh,VND0000004,T2,ACTIVE,2024-10-11 14:39:11,2026-06-19 18:00:17,3399
AGT0000122,EMP00105,Ananya Rao,VND0000002,FIELD,ACTIVE,2025-08-22 21:12:07,2025-07-12 02:38:33,3400
AGT0000053,EMP01031,Rahul Verma,VND0000013,DIGITAL,INACTIVE,2025-08-16 19:39:10,2026-05-11 08:34:35,3401
AGT0000712,EMP00984,Vikram Shah,VND0000012,DIGITAL,SUSPENDED,2024-02-12 12:28:21,2026-03-04 03:54:30,3402
AGT0000875,EMP00007,Sneha Das,VND0000011,T2,INACTIVE,2025-03-10 22:23:24,2025-10-15 20:52:49,3403
AGT0000062,EMP00625,Priya Mehta,VND0000012,T1,INACTIVE,2025-07-23 08:27:35,2025-06-02 11:21:35,3404
AGT0000743,EMP00848,Priya Mehta,VND0000010,DIGITAL,INACTIVE,2024-09-29 10:22:23,2026-05-01 22:25:24,3405
AGT0000243,EMP00783,Ananya Rao,VND0000009,T3,INACTIVE,2024-05-18 11:01:54,2025-05-02 20:04:58,3406
AGT0000451,EMP00668,Vikram Shah,VND0000007,FIELD,SUSPENDED,2025-01-31 03:00:33,2026-03-16 08:25:20,3407
AGT0000447,EMP01065,Aarav Sharma,VND0000012,T2,SUSPENDED,2025-02-16 02:18:21,2025-03-23 17:52:42,3408
AGT0000631,EMP00045,Sneha Das,VND0000007,T1,ACTIVE,2025-10-16 07:23:09,2025-01-10 13:32:43,3409
AGT0000252,EMP00762,Vikram Shah,VND0000002,DIGITAL,SUSPENDED,2025-04-08 14:11:08,2025-04-01 17:01:16,3410
AGT0000428,EMP00634,Sneha Das,VND0000001,DIGITAL,SUSPENDED,2025-09-29 04:00:20,2025-12-27 11:39:04,3411
AGT0000161,EMP00039,Vikram Shah,VND0000014,T2,SUSPENDED,2024-11-30 01:32:09,2025-12-03 17:59:46,3412
AGT0000534,EMP00006,Amit Kumar,VND0000004,DIGITAL,ACTIVE,2025-06-27 18:38:02,2026-02-27 16:30:51,3413
AGT0000325,EMP00849,Sneha Das,VND0000003,T3,SUSPENDED,2025-04-05 11:52:39,2025-07-13 16:45:55,3414
AGT0000217,EMP00459,Priya Mehta,VND0000008,DIGITAL,ACTIVE,2025-07-08 17:07:43,2025-03-15 20:50:43,3415
AGT0000364,EMP00290,Sneha Das,VND0000006,T3,INACTIVE,2024-10-01 21:31:09,2025-07-23 22:39:47,3416
AGT0000974,EMP00432,Sneha Das,VND0000013,FIELD,SUSPENDED,2024-12-25 10:48:44,2025-12-21 13:13:18,3417
AGT0000789,EMP00831,Aarav Sharma,VND0000014,T1,ACTIVE,2025-05-23 12:27:01,2025-06-24 10:21:44,3418
AGT0000391,EMP01099,Sneha Das,VND0000009,FIELD,INACTIVE,2024-10-01 07:22:46,2025-04-08 15:06:44,3419
AGT0000932,EMP00162,Neha Singh,VND0000004,DIGITAL,INACTIVE,2025-08-26 00:04:22,2025-02-25 18:23:23,3420
AGT0000136,EMP00074,Rahul Verma,VND0000011,T2,SUSPENDED,2024-08-08 14:15:43,2026-07-11 20:40:47,3421
AGT0000717,EMP00990,Vikram Shah,VND0000002,DIGITAL,INACTIVE,2025-08-30 11:21:26,2025-09-25 01:12:06,3422
AGT0000903,EMP00594,Pooja Nair,VND0000009,FIELD,SUSPENDED,2025-09-20 22:19:31,2026-05-27 11:34:25,3423
AGT0000382,EMP00406,Rohan Patel,VND0000013,T3,SUSPENDED,2025-09-24 20:01:27,2026-02-26 09:48:55,3424
AGT0000641,EMP00752,Aarav Sharma,VND0000002,T1,INACTIVE,2024-06-27 16:51:21,2025-08-13 18:36:47,3425
AGT0000874,EMP00514,Amit Kumar,VND0000011,T1,ACTIVE,2024-06-24 12:16:02,2026-04-05 21:28:49,3426
AGT0000080,EMP00744,Rahul Verma,VND0000010,T3,ACTIVE,2025-11-01 04:16:21,2026-06-17 02:38:40,3427
AGT0000133,EMP00516,Rohan Patel,VND0000014,T1,SUSPENDED,2024-11-15 06:55:34,2026-03-25 00:06:57,3428
AGT0000199,EMP00958,Ananya Rao,VND0000001,T3,INACTIVE,2024-02-04 18:49:39,2026-07-17 01:00:26,3429
AGT0000025,EMP00795,Sneha Das,VND0000013,T1,SUSPENDED,2025-09-06 09:26:47,2025-07-28 02:16:51,3430
AGT0000791,EMP00031,Pooja Nair,VND0000014,DIGITAL,SUSPENDED,2025-03-10 19:37:28,2025-04-23 02:07:50,3431
AGT0000795,EMP00238,Vikram Shah,VND0000001,FIELD,SUSPENDED,2024-08-03 12:52:59,2025-01-21 13:13:13,3432
AGT0000829,EMP00188,Vikram Shah,VND0000004,DIGITAL,INACTIVE,2024-09-08 03:31:26,2026-05-10 23:17:55,3433
AGT0000143,EMP01072,Priya Mehta,VND0000005,T1,INACTIVE,2025-09-15 14:28:26,2025-04-12 04:38:04,3434
AGT0000800,EMP00735,Ananya Rao,VND0000015,T3,INACTIVE,2024-10-16 07:14:52,2026-03-15 22:18:07,3435
AGT0000162,EMP00514,Ananya Rao,VND0000009,T3,SUSPENDED,2024-08-28 11:05:46,2025-04-09 04:59:39,3436
AGT0000252,EMP00442,Aarav Sharma,VND0000013,DIGITAL,INACTIVE,2024-02-14 06:44:21,2026-04-01 16:14:04,3437
AGT0000186,EMP00422,Rahul Verma,VND0000009,T1,SUSPENDED,2024-07-06 16:18:35,2025-08-18 05:56:26,3438
AGT0000109,EMP00105,Ananya Rao,VND0000014,T3,INACTIVE,2025-01-09 13:30:35,2026-01-31 13:18:01,3439
AGT0000646,EMP00566,Pooja Nair,VND0000005,T3,INACTIVE,2025-03-17 06:19:57,2025-01-12 20:23:23,3440
AGT0000400,EMP00606,Amit Kumar,VND0000010,T1,INACTIVE,2024-03-27 03:50:52,2026-05-30 13:55:49,3441
AGT0000919,EMP00879,Sneha Das,VND0000002,T3,SUSPENDED,2025-06-23 23:04:54,2025-01-16 12:47:39,3442
AGT0000899,EMP00395,Rohan Patel,VND0000014,T3,INACTIVE,2024-11-06 22:57:15,2026-02-07 01:28:43,3443
AGT0000520,EMP00868,Neha Singh,VND0000003,T1,ACTIVE,2024-10-01 10:40:26,2025-08-20 15:45:00,3444
AGT0000788,EMP00035,Sneha Das,VND0000014,FIELD,ACTIVE,2024-11-04 12:47:30,2025-06-17 01:54:14,3445
AGT0000017,EMP00432,Priya Mehta,VND0000011,T2,ACTIVE,2025-05-09 04:20:01,2025-05-20 03:39:22,3446
AGT0000467,EMP00904,Neha Singh,VND0000010,FIELD,SUSPENDED,2025-06-14 03:09:57,2025-12-03 19:16:56,3447
AGT0000462,EMP00857,Aarav Sharma,VND0000011,T2,INACTIVE,2025-03-16 21:39:42,2026-06-08 11:28:47,3448
AGT0000904,EMP00256,Neha Singh,VND0000003,T2,SUSPENDED,2025-07-05 05:05:18,2025-08-15 20:50:56,3449
AGT0000389,EMP00780,Amit Kumar,VND0000014,T1,ACTIVE,2024-08-22 06:47:16,2026-05-24 08:01:15,3450
AGT0000088,EMP00175,Pooja Nair,VND0000006,FIELD,SUSPENDED,2025-05-04 04:38:40,2026-01-12 06:56:51,3451
AGT0000942,EMP00754,Priya Mehta,VND0000003,T1,INACTIVE,2025-06-26 02:46:05,2026-07-05 13:05:36,3452
AGT0000395,EMP00728,Pooja Nair,VND0000008,DIGITAL,INACTIVE,2024-02-03 14:51:09,2025-06-09 03:19:54,3453
AGT0000510,EMP00032,Pooja Nair,VND0000013,DIGITAL,INACTIVE,2024-05-08 20:49:24,2025-07-23 01:57:08,3454
AGT0000903,EMP00079,Amit Kumar,VND0000001,T2,ACTIVE,2025-07-29 14:00:04,2025-07-30 13:51:01,3455
AGT0000229,EMP00001,Priya Mehta,VND0000009,T3,SUSPENDED,2025-02-20 09:52:28,2025-09-05 05:21:12,3456
AGT0000265,EMP00449,Amit Kumar,VND0000005,T2,INACTIVE,2025-06-22 12:01:51,2025-04-14 21:40:00,3457
AGT0000887,EMP00848,Ananya Rao,VND0000014,T2,ACTIVE,2025-07-05 10:23:40,2025-12-30 07:52:20,3458
AGT0000527,EMP00499,Aarav Sharma,VND0000002,DIGITAL,SUSPENDED,2025-11-20 23:45:44,2026-05-25 09:55:15,3459
AGT0000439,EMP00182,Pooja Nair,VND0000014,FIELD,INACTIVE,2024-04-14 14:52:46,2026-01-18 11:04:20,3460
AGT0000715,EMP00044,Rahul Verma,VND0000002,DIGITAL,INACTIVE,2024-08-01 19:40:30,2025-03-07 11:58:28,3461
AGT0000626,EMP00179,Vikram Shah,VND0000008,DIGITAL,INACTIVE,2024-02-29 04:58:58,2026-02-08 18:27:31,3462
AGT0000154,EMP01078,Neha Singh,VND0000014,T2,ACTIVE,2024-03-19 17:45:27,2025-10-16 14:59:49,3463
AGT0000320,EMP00126,Amit Kumar,VND0000004,FIELD,INACTIVE,2024-06-09 11:37:36,2026-03-03 17:29:40,3464
AGT0000464,EMP00680,Amit Kumar,VND0000004,FIELD,INACTIVE,2024-07-02 11:00:09,2025-02-23 06:34:56,3465
AGT0000380,EMP00010,Priya Mehta,VND0000013,T1,ACTIVE,2025-03-30 01:26:36,2025-09-06 17:05:16,3466
AGT0000784,EMP00242,Rahul Verma,VND0000001,FIELD,ACTIVE,2025-04-25 01:42:25,2026-01-08 02:17:04,3467
AGT0000725,EMP00069,Neha Singh,VND0000009,FIELD,ACTIVE,2025-08-13 11:25:19,2025-07-15 14:11:47,3468
AGT0000856,EMP00383,Priya Mehta,VND0000004,T3,ACTIVE,2025-07-29 03:19:16,2025-07-09 00:55:55,3469
AGT0000372,EMP00397,Amit Kumar,VND0000004,T1,INACTIVE,2024-07-14 17:40:56,2025-02-21 23:59:30,3470
AGT0000621,EMP00527,Amit Kumar,VND0000004,T2,ACTIVE,2024-04-23 08:09:34,2025-11-25 05:11:57,3471
AGT0000929,EMP00834,Pooja Nair,VND0000005,T2,SUSPENDED,2025-06-10 18:34:21,2025-05-01 08:40:34,3472
AGT0000836,EMP00882,Pooja Nair,VND0000014,T1,SUSPENDED,2025-11-23 06:24:30,2025-01-26 13:43:04,3473
AGT0000219,EMP00410,Rohan Patel,VND0000014,FIELD,ACTIVE,2024-01-13 23:07:11,2026-05-30 01:10:11,3474
AGT0000589,EMP00919,Amit Kumar,VND0000010,DIGITAL,INACTIVE,2024-01-19 20:18:18,2025-09-30 20:19:12,3475
AGT0000769,EMP00640,Sneha Das,VND0000003,T3,SUSPENDED,2024-06-21 14:10:04,2025-05-18 19:53:37,3476
AGT0000381,EMP00862,Amit Kumar,VND0000002,FIELD,SUSPENDED,2024-08-22 13:52:41,2026-04-05 19:44:55,3477
AGT0000101,EMP00527,Amit Kumar,VND0000003,FIELD,ACTIVE,2024-06-28 04:29:21,2025-07-12 11:37:11,3478
AGT0000304,EMP00153,Neha Singh,VND0000014,T1,ACTIVE,2024-09-17 03:16:26,2025-03-14 20:30:14,3479
AGT0000943,EMP00633,Amit Kumar,VND0000002,T1,ACTIVE,2024-09-07 05:43:59,2025-07-20 22:42:18,3480
AGT0000881,EMP00681,Neha Singh,VND0000004,FIELD,SUSPENDED,2025-10-28 09:53:57,2025-05-12 15:41:54,3481
AGT0000129,EMP00613,Aarav Sharma,VND0000010,T1,INACTIVE,2025-05-21 01:43:11,2025-03-29 02:16:15,3482
AGT0000064,EMP00051,Rahul Verma,VND0000011,T1,SUSPENDED,2025-08-23 18:04:13,2025-01-30 12:07:43,3483
AGT0000070,EMP00264,Ananya Rao,VND0000014,T3,INACTIVE,2025-07-23 04:58:47,2025-02-28 08:36:43,3484
AGT0000392,EMP00668,Pooja Nair,VND0000015,T1,SUSPENDED,2024-07-20 20:58:04,2025-04-30 00:58:59,3485
AGT0000956,EMP00858,Priya Mehta,VND0000001,DIGITAL,SUSPENDED,2025-02-13 06:28:15,2026-01-14 20:15:41,3486
AGT0000810,EMP00691,Sneha Das,VND0000003,DIGITAL,ACTIVE,2024-01-01 17:13:11,2025-08-08 08:25:42,3487
AGT0000687,EMP01002,Pooja Nair,VND0000003,T3,INACTIVE,2025-08-25 18:35:09,2025-04-08 01:45:15,3488
AGT0000772,EMP00030,Neha Singh,VND0000015,T1,SUSPENDED,2025-01-12 00:00:47,2025-05-01 02:15:23,3489
AGT0000587,EMP00235,Amit Kumar,VND0000011,FIELD,SUSPENDED,2025-11-11 16:54:31,2025-05-20 10:57:06,3490
AGT0000677,EMP00564,Aarav Sharma,VND0000012,T1,INACTIVE,2025-04-06 20:39:04,2025-09-28 04:59:34,3491
AGT0000699,EMP00044,Priya Mehta,VND0000010,FIELD,INACTIVE,2024-02-24 09:43:38,2026-02-25 13:58:59,3492
AGT0000996,EMP00834,Neha Singh,VND0000010,DIGITAL,SUSPENDED,2024-10-17 15:04:43,2025-10-13 12:08:56,3493
AGT0000322,EMP00031,Ananya Rao,VND0000003,FIELD,SUSPENDED,2025-08-25 04:59:43,2026-03-09 08:14:02,3494
AGT0000074,EMP00563,Pooja Nair,VND0000003,DIGITAL,ACTIVE,2024-08-29 19:36:33,2026-01-15 08:35:40,3495
AGT0000315,EMP00779,Pooja Nair,VND0000006,T3,ACTIVE,2024-11-27 01:00:29,2025-06-25 22:46:55,3496
AGT0000938,EMP00354,Rahul Verma,VND0000013,T3,ACTIVE,2025-05-31 11:25:36,2025-09-09 18:50:00,3497
AGT0000823,EMP00429,Aarav Sharma,VND0000003,T1,INACTIVE,2025-08-15 03:13:21,2025-12-14 05:19:05,3498
AGT0001000,EMP00971,Rohan Patel,VND0000006,T2,SUSPENDED,2025-09-09 18:01:38,2025-09-30 03:23:15,3499
AGT0000447,EMP01056,Vikram Shah,VND0000008,T1,INACTIVE,2025-05-04 23:03:57,2025-09-22 14:39:16,3500
AGT0000282,EMP00499,Aarav Sharma,VND0000004,T2,SUSPENDED,2025-01-11 19:44:39,2025-04-10 14:27:38,3501
AGT0000561,EMP01067,Vikram Shah,VND0000011,DIGITAL,SUSPENDED,2024-08-13 15:18:17,2026-05-12 12:30:37,3502
AGT0000253,EMP00070,Ananya Rao,VND0000004,T2,ACTIVE,2024-03-21 00:34:11,2026-07-18 01:37:13,3503
AGT0000015,EMP00233,Ananya Rao,VND0000005,FIELD,INACTIVE,2025-09-08 10:07:35,2025-12-03 11:22:23,3504
AGT0000932,EMP00734,Rahul Verma,VND0000015,T1,ACTIVE,2024-02-10 23:54:19,2025-10-27 23:39:37,3505
AGT0000601,EMP00688,Sneha Das,VND0000005,T3,INACTIVE,2024-02-11 19:23:41,2025-06-14 13:22:19,3506
AGT0000756,EMP00285,Amit Kumar,VND0000011,T3,INACTIVE,2025-07-27 22:35:34,2026-02-03 09:28:32,3507
AGT0000134,EMP00874,Sneha Das,VND0000008,T1,SUSPENDED,2025-10-20 09:41:51,2025-08-18 19:10:46,3508
AGT0000799,EMP00209,Sneha Das,VND0000012,T1,INACTIVE,2024-03-06 10:16:32,2025-11-18 11:23:40,3509
AGT0000159,EMP00718,Sneha Das,VND0000015,DIGITAL,ACTIVE,2025-09-06 18:57:23,2025-02-08 12:49:49,3510
AGT0000672,EMP00078,Vikram Shah,VND0000012,DIGITAL,ACTIVE,2025-08-30 13:08:29,2026-01-01 11:01:37,3511
AGT0000575,EMP01011,Aarav Sharma,VND0000015,DIGITAL,SUSPENDED,2024-08-06 14:20:24,2025-02-04 02:29:20,3512
AGT0000187,EMP00224,Amit Kumar,VND0000008,T2,ACTIVE,2024-05-18 20:23:07,2026-08-02 11:10:37,3513
AGT0000246,EMP00196,Amit Kumar,VND0000003,T3,ACTIVE,2025-11-06 07:37:54,2025-06-01 18:31:29,3514
AGT0000904,EMP01018,Rahul Verma,VND0000013,DIGITAL,INACTIVE,2024-12-05 11:00:21,2026-05-10 16:25:48,3515
AGT0000714,EMP00420,Sneha Das,VND0000003,T1,INACTIVE,2024-12-11 20:54:20,2025-07-16 17:46:11,3516
AGT0000913,EMP00406,Pooja Nair,VND0000009,T3,SUSPENDED,2024-09-23 00:19:23,2026-02-27 09:43:32,3517
AGT0000860,EMP00279,Sneha Das,VND0000013,T3,ACTIVE,2024-03-27 09:44:53,2025-05-15 20:11:54,3518
AGT0000813,EMP01094,Aarav Sharma,VND0000014,T2,INACTIVE,2024-09-27 21:48:21,2025-05-23 14:23:52,3519
AGT0000828,EMP00347,Neha Singh,VND0000004,T2,ACTIVE,2025-01-15 01:47:39,2026-07-24 18:46:01,3520
AGT0000771,EMP00717,Priya Mehta,VND0000015,DIGITAL,SUSPENDED,2024-07-16 00:06:16,2026-07-13 22:48:13,3521
AGT0000823,EMP01029,Sneha Das,VND0000011,T2,ACTIVE,2024-07-26 23:26:43,2026-02-20 00:49:08,3522
AGT0000094,EMP00691,Vikram Shah,VND0000006,FIELD,ACTIVE,2025-08-25 09:52:03,2025-01-25 06:39:18,3523
AGT0000387,EMP00091,Amit Kumar,VND0000002,DIGITAL,SUSPENDED,2025-02-27 09:21:32,2025-11-23 19:30:07,3524
AGT0000580,EMP00626,Rohan Patel,VND0000011,T1,INACTIVE,2024-12-29 07:46:37,2025-01-24 20:29:39,3525
AGT0000712,EMP00969,Amit Kumar,VND0000014,T2,INACTIVE,2025-05-28 01:59:52,2025-02-02 12:39:18,3526
AGT0000078,EMP00099,Rohan Patel,VND0000002,T1,INACTIVE,2024-07-21 18:01:58,2025-07-29 01:57:14,3527
AGT0000422,EMP00659,Vikram Shah,VND0000001,FIELD,SUSPENDED,2024-07-10 04:25:28,2025-12-15 07:15:17,3528
AGT0000994,EMP00027,Rahul Verma,VND0000006,FIELD,INACTIVE,2025-09-21 16:32:47,2025-07-06 21:14:07,3529
AGT0000580,EMP00118,Aarav Sharma,VND0000014,FIELD,INACTIVE,2024-11-30 16:25:21,2026-02-19 20:06:51,3530
AGT0000749,EMP00402,Ananya Rao,VND0000003,FIELD,INACTIVE,2024-01-11 17:25:41,2025-02-20 10:27:03,3531
AGT0000870,EMP00656,Sneha Das,VND0000013,FIELD,SUSPENDED,2025-01-31 15:22:01,2025-05-10 02:43:40,3532
AGT0000500,EMP00050,Priya Mehta,VND0000012,FIELD,ACTIVE,2025-11-04 15:37:13,2025-04-04 04:40:15,3533
AGT0000710,EMP00695,Neha Singh,VND0000005,FIELD,INACTIVE,2024-10-03 09:47:33,2025-11-22 09:38:37,3534
AGT0000223,EMP00621,Priya Mehta,VND0000012,FIELD,SUSPENDED,2024-05-18 22:22:08,2025-07-24 05:17:34,3535
AGT0000775,EMP00199,Pooja Nair,VND0000002,T1,INACTIVE,2025-09-06 03:03:24,2025-12-13 06:07:04,3536
AGT0000544,EMP00491,Aarav Sharma,VND0000013,T3,SUSPENDED,2025-11-18 00:06:06,2025-05-05 01:13:54,3537
AGT0000959,EMP01029,Sneha Das,VND0000013,DIGITAL,INACTIVE,2025-04-26 05:46:18,2025-06-26 00:09:58,3538
AGT0000905,EMP00216,Priya Mehta,VND0000010,T3,SUSPENDED,2025-07-04 20:19:30,2025-07-10 14:39:59,3539
AGT0000719,EMP00762,Rohan Patel,VND0000011,T1,INACTIVE,2024-09-01 04:14:19,2026-05-03 06:02:47,3540
AGT0000664,EMP00828,Rahul Verma,VND0000002,T2,SUSPENDED,2024-04-28 15:36:16,2025-09-28 02:44:31,3541
AGT0000284,EMP00141,Priya Mehta,VND0000009,T2,INACTIVE,2025-09-09 20:59:36,2026-02-06 09:11:34,3542
AGT0000960,EMP00486,Sneha Das,VND0000011,DIGITAL,INACTIVE,2024-07-03 13:21:01,2025-01-09 17:33:23,3543
AGT0000084,EMP01004,Ananya Rao,VND0000003,DIGITAL,ACTIVE,2025-03-22 22:09:50,2026-07-13 03:01:37,3544
AGT0000268,EMP00162,Priya Mehta,VND0000009,T1,SUSPENDED,2025-02-05 01:56:33,2025-03-19 10:04:31,3545
AGT0000574,EMP00292,Vikram Shah,VND0000004,T2,SUSPENDED,2025-04-02 08:21:32,2025-08-07 19:32:34,3546
AGT0000686,EMP00239,Ananya Rao,VND0000009,FIELD,ACTIVE,2024-01-05 11:34:58,2026-02-11 17:23:58,3547
AGT0000032,EMP00179,Neha Singh,VND0000005,T1,SUSPENDED,2024-10-16 10:39:03,2026-01-26 00:07:17,3548
AGT0000741,EMP00741,Neha Singh,VND0000006,DIGITAL,ACTIVE,2025-04-20 18:16:36,2026-07-31 19:01:46,3549
AGT0000761,EMP00648,Aarav Sharma,VND0000003,T3,INACTIVE,2024-09-11 19:39:30,2025-03-03 21:27:20,3550
AGT0000859,EMP00736,Sneha Das,VND0000009,T1,ACTIVE,2024-08-15 05:50:26,2026-07-31 05:06:02,3551
AGT0000758,EMP00634,Aarav Sharma,VND0000006,T1,INACTIVE,2025-03-05 01:19:58,2026-06-14 01:42:24,3552
AGT0000443,EMP00518,Amit Kumar,VND0000013,T3,SUSPENDED,2025-05-23 06:18:13,2025-01-10 15:11:25,3553
AGT0000728,EMP00622,Amit Kumar,VND0000015,DIGITAL,ACTIVE,2024-01-10 03:14:10,2025-08-10 18:55:59,3554
AGT0000453,EMP00730,Pooja Nair,VND0000013,T1,INACTIVE,2025-08-15 14:07:24,2026-02-23 13:23:12,3555
AGT0000444,EMP00667,Rahul Verma,VND0000008,FIELD,ACTIVE,2024-02-09 11:01:33,2026-01-16 12:20:08,3556
AGT0000907,EMP01090,Rahul Verma,VND0000011,FIELD,SUSPENDED,2024-07-09 16:24:39,2025-03-17 03:57:34,3557
AGT0000708,EMP00178,Pooja Nair,VND0000002,T2,INACTIVE,2024-01-09 18:22:53,2025-06-20 23:39:43,3558
AGT0000195,EMP00821,Ananya Rao,VND0000015,T1,INACTIVE,2025-01-03 20:33:04,2025-06-02 00:47:08,3559
AGT0000821,EMP00118,Amit Kumar,VND0000004,T1,SUSPENDED,2024-03-09 17:04:07,2026-02-27 11:25:58,3560
AGT0000237,EMP01039,Vikram Shah,VND0000007,T2,SUSPENDED,2024-08-08 00:49:26,2025-04-06 21:14:11,3561
AGT0000734,EMP00086,Rahul Verma,VND0000006,T1,INACTIVE,2025-09-02 04:46:23,2026-04-02 07:53:06,3562
AGT0000521,EMP00200,Rahul Verma,VND0000001,T2,ACTIVE,2025-07-01 14:44:33,2026-03-09 17:47:22,3563
AGT0000557,EMP00503,Amit Kumar,VND0000005,T3,INACTIVE,2024-03-25 15:55:04,2026-05-24 04:38:58,3564
AGT0000723,EMP00454,Pooja Nair,VND0000001,T1,ACTIVE,2024-08-11 08:09:32,2026-01-13 20:49:29,3565
AGT0000313,EMP00918,Aarav Sharma,VND0000001,T1,INACTIVE,2025-09-26 23:57:23,2025-11-08 02:27:45,3566
AGT0000529,EMP00909,Sneha Das,VND0000004,T1,INACTIVE,2025-04-09 22:41:41,2026-04-12 10:46:31,3567
AGT0000045,EMP00956,Sneha Das,VND0000001,T1,ACTIVE,2024-08-29 18:42:50,2026-02-13 02:22:29,3568
AGT0000147,EMP00603,Ananya Rao,VND0000005,DIGITAL,ACTIVE,2025-07-08 20:45:02,2025-04-17 13:41:13,3569
AGT0000968,EMP00877,Sneha Das,VND0000011,T1,SUSPENDED,2024-06-03 09:02:40,2026-06-12 05:26:38,3570
AGT0000398,EMP01023,Vikram Shah,VND0000011,T3,ACTIVE,2025-07-01 00:48:25,2025-04-01 17:12:25,3571
AGT0000739,EMP00083,Rahul Verma,VND0000013,T3,ACTIVE,2025-09-21 16:58:06,2025-04-23 14:13:50,3572
AGT0000180,EMP00182,Vikram Shah,VND0000004,DIGITAL,SUSPENDED,2025-05-27 08:01:59,2026-01-28 06:08:55,3573
AGT0000428,EMP00496,Priya Mehta,VND0000002,T2,ACTIVE,2024-05-27 16:09:19,2025-12-17 05:53:27,3574
AGT0000637,EMP00979,Vikram Shah,VND0000012,T2,ACTIVE,2024-01-16 00:33:53,2025-11-05 08:49:07,3575
AGT0000871,EMP00833,Amit Kumar,VND0000014,T2,INACTIVE,2025-04-05 15:27:55,2025-05-07 05:07:01,3576
